,Values
2520,1.2134827677491442
2521,1.1674193588234592
2522,1.1231045018329526
2523,1.080471822318129
2524,1.0394574653722635
2525,1.0000000000000004
2526,100.0
2527,96.49307000034104
2528,93.10912558090716
2529,89.8438537234902
2530,86.69309266441141
2531,83.65282659013103
2532,80.71918051887903
2533,77.88841536178359
2534,75.15692315720223
2535,72.52122247218166
2536,69.9779539651853
2537,67.52387610443269
2538,65.15586103639379
2539,62.870890599172405
2540,60.66605247569726
2541,58.538536481818184
2542,56.485630984576
2543,54.50471944608125
2544,52.59327708859668
2545,50.748867676572914
2546,48.969140411535946
2547,47.25182693586868
2548,45.594738441667765
2549,43.99576288099089
2550,42.45286227393859
2551,40.96407011113995
2552,39.52748884733104
2553,38.14128748283214
2554,36.80369922984054
2555,35.51301926056501
2556,34.26760253433159
2557,33.06586170089122
2558,31.90626507725692
2559,30.787334695491886
2560,29.707644418960278
2561,28.665818124639745
2562,27.660527949179077
2563,26.690492596465266
2564,25.754475704543072
2565,24.85128426980557
2566,23.979767126447236
2567,23.1388134792415
2568,22.327351487772848
2569,21.54434690031884
2570,20.78880173564096
2571,20.05975301100415
2572,19.35627151480375
2573,18.67746062223566
2574,18.022455152499987
2575,17.390420266081883
2576,16.780550400703888
2577,16.19206824459371
2578,15.6242237457588
2579,15.076293156004947
2580,14.547578108480478
2581,14.03740472757036
2582,13.54512277000565
2583,13.070104796093684
2584,12.611745370012612
2585,12.169460288151036
2586,11.742685834509286
2587,11.330878062213175
2588,10.933512100224647
2589,10.550081484365528
2590,10.180097511801845
2591,9.823088618165933
2592,9.478599776522385
2593,9.146191917411915
2594,8.825441369233817
2595,8.51593931825384
2596,8.217291287549246
2597,7.9291166342268165
2598,7.651048064273169
2599,7.382731164418849
2600,7.123823950419671
2601,6.873996431179514
2602,6.632930188158993
2603,6.4003179695340116
2604,6.175863298586857
2605,5.959280095830788
2606,5.750292314386394
2607,5.548633588145093
2608,5.354046892271281
2609,5.16628421561041
2610,4.985106244585523
2611,4.810282058179283
2612,4.641588833612779
2613,4.478811562345993
2614,4.321742776037887
2615,4.1701822821169205
2616,4.023936908624901
2617,3.8828202580089837
2618,3.746652469548032
2619,3.615259990110488
2620,3.4884753529516357
2621,3.3661369642682666
2622,3.248088897238733
2623,3.1341806932858765
2624,3.0242671703095145
2625,2.918208237644093
2626,2.815868717505634
2627,2.717118172700416
2628,2.6218307403758008
2629,2.5298849716012803
2630,2.4411636765753317
2631,2.3555537752607343
2632,2.272946153258016
2633,2.1932355227333167
2634,2.1163202882234047
2635,2.0421024171468294
2636,1.9704873148561466
2637,1.9013837040719819
2638,1.834703508545255
2639,1.7703617407992855
2640,1.7082763938087113
2641,1.6483683364771413
2642,1.5905612127803455
2643,1.5347813444464111
2644,1.480957637048851
2645,1.429021489392945
2646,1.064439530509622
2647,1.0271103812859503
2648,0.991090339195022
2649,0.9563334947660701
2650,0.9227955485413321
2651,0.8904337546140189
2652,0.8592068661463694
2653,0.829075082798353
2654,0.8000000000000003
2655,80.0
2656,77.39296723816157
2657,74.87089222408939
2658,72.43100636238596
2659,70.07063128039012
2660,67.78717588800666
2661,65.57813353334994
2662,63.441079251079216
2663,61.37366710040483
2664,59.37362758984332
2665,57.43876518589439
2666,55.566955902904745
2667,53.75614497147346
2668,52.00434458283887
2669,50.30963170677143
2670,48.670145980576706
2671,47.08408766689143
2672,45.549715678030694
2673,44.065345664717555
2674,42.629348167096886
2675,41.24014682600391
2676,39.89621665252368
2677,38.59608235394201
2678,37.338316714250254
2679,36.12153902742589
2680,34.94441358176934
2681,33.80564819363303
2682,32.70399278893321
2683,31.63823803088726
2684,30.607213992470193
2685,29.60978887213308
2686,28.64486775137346
2687,27.711391392793967
2688,26.808335077329705
2689,25.934707479367944
2690,25.08954957852534
2691,24.271933606888027
2692,23.480962030558977
2693,22.71576656439459
2694,21.975507218848954
2695,21.259371377879507
2696,20.566572906901737
2697,19.896351289813843
2698,19.247970794143956
2699,18.620719663403428
2700,18.013909335759656
2701,17.42687368817075
2702,16.85896830515224
2703,16.309569771373145
2704,15.778074987304905
2705,15.263900507171812
2706,14.766481898476327
2707,14.285273122396054
2708,13.819745934372348
2709,13.369389304232445
2710,12.933708855208621
2711,12.512226321238513
2712,12.10447902195094
2713,11.71001935476079
2714,11.3284143035155
2715,10.9592449631537
2716,10.60210607985427
2717,10.256605606170941
2718,9.92236427066415
2719,9.599015161557695
2720,9.286203323963138
2721,8.983585370229829
2722,8.690829102992806
2723,8.407613150504792
2724,8.133626613851924
2725,7.868568725666013
2726,7.612148519958657
2727,7.364084512714757
2728,7.124104392894828
2729,6.891944723506906
2730,6.667350652419881
2731,6.450075632600839
2732,6.239881151469263
2733,6.0365364690710335
2734,5.839818364784776
2735,5.649510892282531
2736,5.465405142475737
2737,5.287299014186306
2738,5.11499699229106
2739,4.948309933095963
2740,4.787054856704567
2741,4.631054746152733
2742,4.480138353089139
2743,4.334140009788237
2744,4.19289944728933
2745,4.056261619462111
2746,3.9240765328055427
2747,3.7961990817932256
2748,3.672488889584527
2749,3.552810153926597
2750,3.437031498078111
2751,3.325025826591108
2752,3.2166701857925846
2753,3.111845628812708
2754,3.0104370850114774
2755,2.9123332336604997
2756,2.8174263817412024
2757,2.725612345725363
2758,2.6367903372081463
2759,2.5508628522681387
2760,2.4677355644328927
2761,2.3873172211325127
2762,2.3095195435275935
2763,2.234257129601562
2764,2.1614473604110325
2765,2.0910103093912733
2766,2.022868654617212
2767,1.9569475939236733
2768,1.8931747627916748
2769,1.8314801549106299
2770,1.7717960453292685
2771,1.7140569161109043
2772,1.6581993844114433
2773,1.6041621329011817
2774,1.5518858424540072
2775,1.5013131270301219
2776,1.452388470680801
2777,1.405058166606036
2778,1.3592702581981535
2779,1.3149744820067146
2780,1.2721222125620515
2781,1.2306664089969064
2782,1.1905615634075437
2783,1.1517636508976812
2784,1.1142300812503698
2785,1.0779196521748002
2786,1.0427925040766852
2787,1.0088100763025927
2788,0.9759350648101723
2789,0.9441313812178342
2790,0.9133641131889015
2791,0.8835994861067641
2792,0.8548048259989655
2793,0.8269485236695039
2794,0.8000000000000003
2795,80.0
2796,77.56524492748736
2797,75.20459025826379
2798,72.91578078816951
2799,70.69662994891681
2800,68.54501771919588
2801,66.45888859935486
2802,64.43624964771946
2803,62.47516857667601
2804,60.57377190669921
2805,58.73024317656096
2806,56.94282120801055
2807,55.209798423268246
2808,53.52951921372509
2809,51.900378358290325
2810,50.320819489875674
2811,48.789333608551075
2812,47.30445763995193
2813,45.864773037560276
2814,44.46890442752476
2815,43.115518294724815
2816,41.80332170882366
2817,40.5310610890932
2818,39.297521006830834
2819,38.101523024223916
2820,36.94192456855283
2821,35.81761784065704
2822,34.727528756621304
2823,33.67061592167114
2824,32.645869635297224
2825,31.65231092665814
2826,30.68899061934029
2827,29.754988424581143
2828,28.849412062089847
2829,27.971396407625086
2830,27.120102666515994
2831,26.294717572336452
2832,25.494452609967286
2833,24.718543262304145
2834,23.966248279891413
2835,23.23684897278438
2836,22.529648523963168
2837,21.843971323642588
2838,21.179162323841844
2839,20.534586412597562
2840,19.909627807222297
2841,19.30368946602888
2842,18.7161925179586
2843,18.146575709568314
2844,17.594294868848237
2845,17.05882238535809
2846,16.539646706185057
2847,16.03627184724192
2848,15.54821691943862
2849,15.075015669274494
2850,14.61621603341232
2851,14.171379706808679
2852,13.740081723987991
2853,13.321910053060266
2854,12.916465202094695
2855,12.523359837473029
2856,12.142218413858172
2857,11.772676815424454
2858,11.414382008006871
2859,11.066991701836974
2860,10.730174024543189
2861,10.403607204103189
2862,10.086979261445448
2863,9.779987712406268
2864,9.48233927875761
2865,9.1937496080296
2866,8.913943001860085
2867,8.642652152611742
2868,8.379617888005072
2869,8.124588923523346
2870,7.87732162235299
2871,7.637579762630022
2872,7.40513431177023
2873,7.179763207667477
2874,6.9612511465511275
2875,6.74938937729988
2876,6.5439755020155825
2877,6.344813282666446
2878,6.151712453614975
2879,5.964488539851497
2880,5.78296268075966
2881,5.606961459245524
2882,5.436316736067013
2883,5.270865489205456
2884,5.110449658125768
2885,4.954915992776491
2886,4.80411590718541
2887,4.65790533751093
2888,4.516144604413574
2889,4.378698279616118
2890,4.245435056524896
2891,4.116227624788684
2892,3.9909525486752977
2893,3.869490149149742
2894,3.7517243895412404
2895,3.637542764689929
2896,3.526836193467298
2897,3.4194989145677273
2898,3.3154283854715367
2899,3.2145251844830462
2900,3.11669291575005
2901,3.0218381171739668
2902,2.9298701711226998
2903,2.840701217860894
2904,2.754246071614898
2905,2.670422139192242
2906,2.5891493410778876
2907,2.510350034931861
2908,2.433948941415203
2909,2.35987307227336
2910,2.288051660608316
2911,2.218416093272852
2912,2.1508998453223556
2913,2.08543841646154
2914,2.0219692694253837
2915,1.9604317702354064
2916,1.9007671302742115
2917,1.842918350122956
2918,1.7868301651081
2919,1.7324489925054056
2920,1.6797228803507562
2921,1.628601457808887
2922,1.579035887052616
2923,1.5309788166066054
2924,1.4843843361110762
2925,1.439207932462267
2926,1.3954064472877294
2927,1.3529380357158471
2928,1.3117621264001662
2929,1.271839382760382
2930,1.2331316654029165
2931,1.1956019956852195
2932,1.15921452038896
2933,1.1239344774683677
2934,1.089728162841019
2935,1.0565628981893052
2936,1.0244069997418674
2937,0.9932297480051299
2938,0.9630013584160559
2939,0.9336929528880549
2940,0.9052765322228866
2941,0.877724949362182
2942,0.8510118834530509
2943,0.825111814702978
2944,0.8000000000000003
2945,80.0
2946,77.71616660695798
2947,75.49753190100563
2948,73.34223459540848
2949,71.24846653929205
2950,69.21447120072364
2951,67.23854219309916
2952,65.31902184359836
2953,63.45429980250772
2954,61.64281169224439
2955,59.88303779494753
2956,58.1735017775363
2957,56.512769453164715
2958,54.89944757803443
2959,53.332182682556
2960,51.80965993587802
2961,50.33060204283166
2962,48.89376817236506
2963,47.49795291656878
2964,46.14198527941881
2965,44.82472769438893
2966,43.54507507010817
2967,42.30195386326274
2968,41.094321177964716
2969,39.92116389083184
2970,38.78149780104453
2971,37.67436680466689
2972,36.598842092539236
2973,35.554021371069084
2974,34.539028105266866
2975,33.55301078339155
2976,32.59514220258894
2977,31.664618774923618
2978,30.76065985322217
2979,29.882507076162224
2980,29.029423732057804
2981,28.200694140807304
2982,27.39562305348555
2983,26.613535069076274
2984,25.85377406785564
2985,25.11570266095148
2986,24.398701655616538
2987,23.702169535766956
2988,23.025521957350357
2989,22.36819125812012
2990,21.729625981404553
2991,21.109290413471488
2992,20.506664134100138
2993,19.921241579983203
2994,19.352531620592917
2995,18.80005714615527
2996,18.263354667386675
2997,17.74197392665733
2998,17.23547752025507
2999,16.743440531432775
3000,16.265450173931534
3001,15.80110544568046
3002,15.35001679238267
3003,14.911805780705178
3004,14.486104780798536
3005,14.072556657879868
3006,13.670814472620595
3007,13.280541190087433
3008,12.901409396992538
3009,12.533101027015567
3010,12.175307093967225
3011,11.827727432570427
3012,11.490070446641633
3013,11.162052864461067
3014,10.843399501126608
3015,10.533843027692011
3016,10.233123746895687
3017,9.940989375292041
3018,9.657194831602444
3019,9.381502031108363
3020,9.113679685914153
3021,8.85350311091191
3022,8.600754035285634
3023,8.355220419396556
3024,8.116696276896002
3025,7.884981501916565
3026,7.659881701196619
3027,7.4412080309973145
3028,7.228777038675264
3029,7.0224105087779884
3030,6.821935313533034
3031,6.627183267605293
3032,6.437990987000715
3033,6.2541997519980175
3034,6.075655373993415
3035,5.902208066146648
3036,5.733712317719802
3037,5.570026772003491
3038,5.411014107727996
3039,5.256540923859863
3040,5.106477627687323
3041,4.960698326100646
3042,4.819080719976191
3043,4.681506001575609
3044,4.547858754874047
3045,4.418026858733798
3046,4.291901392842139
3047,4.169376546334433
3048,4.0503495290258735
3049,3.934720485177357
3050,3.822392409723175
3051,3.713271066890224
3052,3.607264911140465
3053,3.5042850103703236
3054,3.4042449713025693
3055,3.3070608670081167
3056,3.2126511664969213
3057,3.120936666318909
3058,3.031840424117554
3059,2.9452876940803745
3060,2.8612058642321685
3061,2.779524395518405
3062,2.7001747626276567
3063,2.6230903965034273
3064,2.5482066284971476
3065,2.475460636115488
3066,2.404791390316468
3067,2.3361396043101594
3068,2.2694476838210154
3069,2.2046596787701116
3070,2.141721236336756
3071,2.080579555360092
3072,2.021183342042443
3073,1.963482766917233
3074,1.9074294230453817
3075,1.8529762854051077
3076,1.8000776714410682
3077,1.748689202739738
3078,1.6987677677988748
3079,1.6502714858598435
3080,1.6031596717724461
3081,1.5573928018627938
3082,1.5129324807755749
3083,1.4697414092629102
3084,1.42778335289277
3085,1.3870231116506948
3086,1.3474264904093336
3087,1.3089602702410055
3088,1.2715921805492343
3089,1.2352908719958657
3090,1.2000258902010639
3091,1.1657676501941119
3092,1.132487411593594
3093,1.1001572544961293
3094,1.068750056053433
3095,1.0382394677180538
3096,1.0085998931386955
3097,0.9798064666865858
3098,0.951835032594869
3099,0.9246621246935266
3100,0.8982649467228233
3101,0.8726213532087647
3102,0.8477098308845186
3103,0.8235094806422177
3104,0.8000000000000003
3105,80.0
3106,77.84947129645384
3107,75.75675226421738
3108,73.72028888632195
3109,71.73856892027507
3110,69.81012077509537
3111,67.93351241853455
3112,66.10735031367494
3113,64.33027838411321
3114,62.60097700696132
3115,60.918162032917536
3116,59.28058383267923
3117,57.687026368989834
3118,56.136306293630625
3119,54.627272068686736
3120,53.15880311143503
3121,51.72980896221878
3122,50.33922847469115
3123,48.98602902782626
3124,47.669205759112685
3125,46.38778081835994
3126,45.1408026415638
3127,43.92734524429137
3128,42.74650753406099
3129,41.59741264120661
3130,40.4792072677295
3131,39.391061053653914
3132,38.33216596041615
3133,37.30173567082902
3134,36.299005005176404
3135,35.32322935300393
3136,34.373684120184194
3137,33.44966419084563
3138,32.55048340376571
3139,31.675474042839454
3140,30.823986341244982
3141,29.995387998937957
3142,29.18906371311646
3143,28.404414721307774
3144,27.640858356737755
3145,26.89782761565253
3146,26.174770736271316
3147,25.47115078905767
3148,24.786445278004912
3149,24.120145752639587
3150,23.471757430454986
3151,22.84079882949416
3152,22.226801410809777
3153,21.62930923053519
3154,21.04787860130842
3155,20.482077762797562
3156,19.93148656108305
3157,19.39569613665863
3158,18.874308620819335
3159,18.366936840211075
3160,17.87320402932241
3161,17.392743550704978
3162,16.925198622714873
3163,16.470222054572766
3164,16.02747598854605
3165,15.596631649061486
3166,15.177369098562195
3167,14.76937699992754
3168,14.372352385279557
3169,13.986000431004257
3170,13.610034238820717
3171,13.24417462273534
3172,12.888149901723216
3173,12.54169569798245
3174,12.20455474061179
3175,11.876476674565716
3176,11.557217874745088
3177,11.24654126508539
3178,10.94421614250811
3179,10.65001800560465
3180,10.363728387925445
3181,10.085134695750572
3182,9.814030050221314
3183,9.550213133715493
3184,9.29348804035251
3185,9.043664130517
3186,8.800555889293152
3187,8.563982788704564
3188,8.33376915365726
3189,8.109744031486414
3190,7.891741065009869
3191,7.67959836899415
3192,7.473158409941297
3193,7.27226788910722
3194,7.076777628664695
3195,6.886542460926483
3196,6.701421120546337
3197,6.521276139617772
3198,6.345973745592786
3199,6.175383761944691
3200,6.0093795115012565
3201,5.847837722376434
3202,5.690638436430804
3203,5.537664920192711
3204,5.388803578174021
3205,5.243943868516078
3206,5.102978220903218
3207,4.965801956682928
3208,4.832313211133275
3209,4.702412857819931
3210,4.576004434986603
3211,4.452994073924189
3212,4.333290429265501
3213,4.216804611153785
3214,4.103450119234636
3215,3.9931427784223352
3216,3.8858006763928943
3217,3.7813441027573704
3218,3.67969548987031
3219,3.5807793552293674
3220,3.48452224542329
3221,3.39085268158669
3222,3.299701106321083
3223,3.2109998320427517
3224,3.124682990719128
3225,3.0406864849563293
3226,2.958947940401537
3227,2.879406659424882
3228,2.802003576046443
3229,2.726681212074858
3230,2.6533836344250195
3231,2.582056413583137
3232,2.512646583188313
3233,2.445102600700641
3234,2.3793743091266153
3235,2.3154128997734023
3236,2.2531708760043547
3237,2.192602017968835
3238,2.133661348280145
3239,2.0763050986161016
3240,2.0204906772174374
3241,1.9661766372598937
3242,1.9133226460765274
3243,1.861889455207372
3244,1.8118388712542042
3245,2.718281828459045
3246,2.5371324402897275
3247,2.3680550530772497
3248,2.2102451749678185
3249,2.0629519263584277
3250,1.9254744671155828
3251,1.7971586618882198
3252,1.6773939676479641
3253,1.5656105286472384
3254,1.4612764649726622
3255,1.363895341792333
3256,1.273003807255341
3257,1.188169387804344
3258,1.1089884304110174
3259,1.0350841819432672
3260,0.9661049965255963
3261,0.9017226623630116
3262,0.8416308400672835
3263,0.7855436050549208
3264,0.7331940870813974
3265,0.6843332004383633
3266,0.6387284587719574
3267,0.5961628688829712
3268,0.5564338982454284
3269,0.5193525113308978
3270,0.4847422701532479
3271,0.4524384947541217
3272,0.4222874796346124
3273,0.3941457624048216
3274,0.36787944117144233
3275,2.718281828459045
3276,2.4511363274110853
3277,2.2102451749678185
3278,1.9930281636469813
3279,1.7971586618882198
3280,1.6205386932865928
3281,1.4612764649726622
3282,1.317666104443559
3283,1.188169387804344
3284,1.0713992637091627
3285,0.9661049965255963
3286,0.8711587695892689
3287,0.7855436050549208
3288,0.7083424709523612
3289,0.6387284587719574
3290,0.5759559263708725
3291,0.5193525113308978
3292,0.46831192922221326
3293,0.4222874796346124
3294,0.38078619041868866
3295,0.3433635374154086
3296,0.30961868311660373
3297,0.27919018325723355
3298,0.2517521153523297
3299,0.22701058771102275
3300,0.2047005915353754
3301,0.18458316238656206
3302,0.1664428206145948
3303,0.15008526333580158
3304,0.1353352832366127
3305,2.718281828459045
3306,2.3680550530772497
3307,2.0629519263584277
3308,1.7971586618882198
3309,1.5656105286472384
3310,1.363895341792333
3311,1.188169387804344
3312,1.0350841819432672
3313,0.9017226623630116
3314,0.7855436050549208
3315,0.6843332004383633
3316,0.5961628688829712
3317,0.5193525113308978
3318,0.4524384947541217
3319,0.3941457624048216
3320,0.3433635374154086
3321,0.29912415677662624
3322,0.26058463237195334
3323,0.22701058771102275
3324,0.19776226427407143
3325,0.17228233081618782
3326,0.15008526333580158
3327,0.13074809334109833
3328,0.11390234812117407
3329,0.09922702944257059
3330,0.08644249687918797
3331,0.07530513922149758
3332,0.06560273242794844
3333,0.05715039566362559
3334,0.049787068367863944
3335,2.718281828459045
3336,2.2877898188256176
3337,1.9254744671155828
3338,1.6205386932865928
3339,1.363895341792333
3340,1.1478963822765358
3341,0.9661049965255963
3342,0.8131037598190377
3343,0.6843332004383633
3344,0.5759559263708723
3345,0.4847422701532478
3346,0.40797404404520005
3347,0.3433635374154086
3348,0.2889853424434044
3349,0.2432189765277741
3350,0.2047005915353754
3351,0.17228233081618782
3352,0.14499812281357777
3353,0.1220348919117706
3354,0.10270832859722365
3355,0.08644249687918792
3356,0.07275267126594445
3357,0.061230891834695766
3358,0.05153380693290396
3359,0.04337244122080515
3360,0.03650358414043511
3361,0.03072254218558116
3362,0.025857038988653224
3363,0.02176208144567273
3364,0.01831563888873418
3365,2.718281828459045
3366,2.2102451749678185
3367,1.7971586618882198
3368,1.4612764649726622
3369,1.188169387804344
3370,0.9661049965255963
3371,0.7855436050549208
3372,0.6387284587719574
3373,0.5193525113308978
3374,0.4222874796346124
3375,0.3433635374154086
3376,0.27919018325723355
3377,0.22701058771102275
3378,0.18458316238656206
3379,0.15008526333580158
3380,0.12203489191177064
3381,0.09922702944257059
3382,0.0806818707154285
3383,0.06560273242794844
3384,0.05334182839156718
3385,0.04337244122080515
3386,0.03526629502916688
3387,0.02867515708310303
3388,0.023315878037672585
3389,0.018958228095913708
3390,0.015415006544294353
3391,0.012533999778800809
3392,0.010191442345713926
3393,0.008286700089278946
3394,0.006737946999085467
3395,7.38905609893065
3396,6.662879337877394
3397,6.008069295554304
3398,5.4176122408486895
3399,4.885183733468521
3400,4.405080882275712
3401,3.9721612610900587
3402,3.5817878276853454
3403,3.229779255999857
3404,2.912365149565018
3405,2.6261456564390175
3406,2.3680550530772497
3407,2.135328907083
3408,1.9254744671155828
3409,1.7362439627994641
3410,1.5656105286472384
3411,1.4117464941153497
3412,1.273003807255341
3413,1.147896382276536
3414,1.0350841819432672
3415,0.9333588643117227
3416,0.8416308400672834
3417,0.7589176018322887
3418,0.6843332004383633
3419,0.6170787554426814
3420,0.5564338982454284
3421,0.5017490561548967
3422,0.4524384947541217
3423,0.40797404404520005
3424,0.36787944117144233
3425,7.38905609893065
3426,6.437041019570508
3427,5.607684734404696
3428,4.885183733468521
3429,4.255770650465948
3430,3.707451923514037
3431,3.229779255999857
3432,2.8136505227017796
3433,2.4511363274110853
3434,2.135328907083
3435,1.8602105033628245
3436,1.620538693286593
3437,1.4117464941153497
3438,1.229855338785492
3439,1.0713992637091627
3440,0.9333588643117227
3441,0.8131037598190377
3442,0.7083424709523614
3443,0.6170787554426814
3444,0.5375735693311238
3445,0.46831192922221315
3446,0.40797404404520005
3447,0.3554101662347747
3448,0.30961868311660373
3449,0.2697270310257103
3450,0.23497506847332436
3451,0.2047005915353754
3452,0.17832671545615317
3453,0.15535088202167807
3454,0.1353352832366127
3455,7.38905609893065
3456,6.218857491847286
3457,5.233982255122152
3458,4.405080882275712
3459,3.707451923514037
3460,3.1203058768961847
3461,2.6261456564390175
3462,2.2102451749678185
3463,1.8602105033628245
3464,1.5656105286472382
3465,1.317666104443559
3466,1.1089884304110174
3467,0.9333588643117227
3468,0.7855436050549206
3469,0.6611377242318554
3470,0.5564338982454284
3471,0.46831192922221315
3472,0.3941457624048214
3473,0.3317252291217297
3474,0.27919018325723355
3475,0.23497506847332425
3476,0.19776226427407131
3477,0.1664428206145948
3478,0.14008341093702958
3479,0.11789851882642269
3480,0.09922702944257054
3481,0.08351252814713171
3482,0.07028671922061311
3483,0.05915547054321793
3484,0.049787068367863944
3485,7.38905609893065
3486,6.008069295554304
3487,4.885183733468521
3488,3.9721612610900587
3489,3.229779255999857
3490,2.6261456564390175
3491,2.135328907083
3492,1.7362439627994641
3493,1.4117464941153497
3494,1.147896382276536
3495,0.9333588643117227
3496,0.7589176018322887
3497,0.6170787554426814
3498,0.5017490561548967
3499,0.40797404404520005
3500,0.33172522912172986
3501,0.2697270310257103
3502,0.2193160630518313
3503,0.17832671545615317
3504,0.14499812281357785
3505,0.11789851882642269
3506,0.0958637289348599
3507,0.07794715842720765
3508,0.06337912758437274
3509,0.05153380693290396
3510,0.041902332174932604
3511,0.034070943836623936
3512,0.02770321253414219
3513,0.02252558627057691
3514,0.01831563888873418
3515,7.38905609893065
3516,5.804425765907032
3517,4.55962954142428
3518,3.5817878276853454
3519,2.813650522701779
3520,2.2102451749678185
3521,1.7362439627994641
3522,1.363895341792333
3523,1.0713992637091625
3524,0.8416308400672834
3525,0.6611377242318554
3526,0.5193525113308977
3527,0.40797404404520005
3528,0.32048140132810143
3529,0.2517521153523297
3530,0.19776226427407131
3531,0.155350882021678
3532,0.1220348919117706
3533,0.0958637289348599
3534,0.07530513922149758
3535,0.05915547054321793
3536,0.046469201589239555
3537,0.03650358414043511
3538,0.02867515708310303
3539,0.02252558627057691
3540,0.017694830244964616
3541,0.013900060741464344
3542,0.010919103825332278
3543,0.008577432182920496
3544,0.006737946999085467
3545,20.085536923187668
3546,17.497691632544
3547,15.243267513259472
3548,13.279306171371198
3549,11.568384025250914
3550,10.07789919357374
3551,8.779450261518386
3552,7.648295087494541
3553,6.662879337877394
3554,5.804425765907032
3555,5.0565764083998195
3556,4.405080882275712
3557,3.83752484134452
3558,3.343093419053946
3559,2.912365149565018
3560,2.537132440289727
3561,2.2102451749678185
3562,1.925474467115583
3563,1.6773939676479641
3564,1.4612764649726624
3565,1.2730038072553405
3566,1.1089884304110174
3567,0.9661049965255966
3568,0.8416308400672834
3569,0.7331940870813974
3570,0.6387284587719575
3571,0.5564338982454284
3572,0.4847422701532479
3573,0.42228747963461244
3574,0.36787944117144233
3575,20.085536923187668
3576,16.904607313864876
3577,14.227438854575636
3578,11.974251315182407
3579,10.07789919357374
3580,8.481870764400865
3581,7.138604016784833
3582,6.008069295554304
3583,5.0565764083998195
3584,4.255770650465947
3585,3.5817878276853445
3586,3.014543098357587
3587,2.537132440289727
3588,2.1353289070829997
3589,1.7971586618882198
3590,1.5125441543391773
3591,1.2730038072553405
3592,1.0713992637091623
3593,0.9017226623630111
3594,0.7589176018322887
3595,0.6387284587719573
3596,0.5375735693311235
3597,0.4524384947541217
3598,0.3807861904186886
3599,0.32048140132810143
3600,0.26972703102571016
3601,0.22701058771102264
3602,0.1910591116393957
3603,0.16080124063157364
3604,0.1353352832366127
3605,20.085536923187668
3606,16.331625590228
3607,13.279306171371198
3608,10.797453775730071
3609,8.779450261518386
3610,7.138604016784833
3611,5.804425765907032
3612,4.719600413849506
3613,3.83752484134452
3614,3.120305876896185
3615,2.537132440289727
3616,2.0629519263584273
3617,1.6773939676479641
3618,1.363895341792333
3619,1.1089884304110174
3620,0.9017226623630116
3621,0.7331940870813974
3622,0.5961628688829712
3623,0.4847422701532479
3624,0.3941457624048216
3625,0.32048140132810143
3626,0.26058463237195323
3627,0.2118823443326969
3628,0.17228233081618782
3629,0.14008341093702958
3630,0.11390234812117407
3631,0.09261442750954355
3632,0.07530513922149758
3633,0.061230891834695766
3634,0.049787068367863944
3635,20.085536923187668
3636,15.778065084104567
3637,12.39435812695867
3638,9.736308765392872
3639,7.648295087494541
3640,6.008069295554304
3641,4.719600413849506
3642,3.707451923514037
3643,2.912365149565017
3644,2.287789818825617
3645,1.7971586618882198
3646,1.4117464941153495
3647,1.1089884304110174
3648,0.8711587695892686
3649,0.6843332004383633
3650,0.5375735693311235
3651,0.4222874796346123
3652,0.3317252291217297
3653,0.26058463237195323
3654,0.2047005915353754
3655,0.16080124063157364
3656,0.12631638626303007
3657,0.09922702944257054
3658,0.07794715842720765
3659,0.061230891834695766
3660,0.04809953551255484
3661,0.03778428252799949
3662,0.02968120151145838
3663,0.023315878037672585
3664,0.01831563888873418
3665,20.085536923187668
3666,15.243267513259472
3667,11.568384025250914
3668,8.779450261518386
3669,6.662879337877394
3670,5.0565764083998195
3671,3.83752484134452
3672,2.912365149565018
3673,2.2102451749678185
3674,1.6773939676479641
3675,1.2730038072553405
3676,0.9661049965255966
3677,0.7331940870813974
3678,0.5564338982454284
3679,0.42228747963461244
3680,0.32048140132810143
3681,0.2432189765277741
3682,0.18458316238656214
3683,0.14008341093702958
3684,0.10631176628481755
3685,0.08068187071542847
3686,0.061230891834695766
3687,0.046469201589239596
3688,0.03526629502916688
3689,0.026764212049045305
3690,0.02031183162319232
3691,0.015415006544294353
3692,0.011698719798824912
3693,0.00887836437423212
3694,0.006737946999085467
3695,54.598150033144236
3696,45.951486878514764
3697,38.67418850390513
3698,32.54938975946216
3699,27.394570246933565
3700,23.056115170208905
3701,19.404737579390964
3702,16.331625590228
3703,13.745199765167934
3704,11.568384025250914
3705,9.736308765392868
3706,8.194377725372057
3707,6.8966410088335195
3708,5.804425765907031
3709,4.885183733468521
3710,4.111521289482139
3711,3.4603831168213732
3712,2.9123651495650167
3713,2.4511363274110844
3714,2.0629519263584273
3715,1.7362439627994637
3716,1.4612764649726617
3717,1.229855338785492
3718,1.035084181943267
3719,0.8711587695892686
3720,0.7331940870813971
3721,0.6170787554426811
3722,0.5193525113308974
3723,0.43710309040247686
3724,0.36787944117144233
3725,54.598150033144236
3726,44.3939610711135
3727,36.09689666018238
3728,29.35052239219356
3729,23.865020109745444
3730,19.404737579390964
3731,15.778065084104567
3732,12.829204042554904
3733,10.431474042486991
3734,8.481870764400869
3735,6.8966410088335195
3736,5.607684734404696
3737,4.55962954142428
3738,3.707451923514037
3739,3.014543098357587
3740,2.4511363274110853
3741,1.9930281636469813
3742,1.620538693286593
3743,1.3176661044435591
3744,1.0713992637091627
3745,0.8711587695892686
3746,0.7083424709523611
